"1992","20007","11648","B","31:19.9","Time"
"1992","20007","12509","S","31:11.7","Time"
"1992","20007","13881","G","31:06.0","Time"
"1992","20008","10608","G","9.96","Time"
"1992","20008","11073","S","10.02","Time"
"1992","20008","12558","B","10.04","Time"
"1992","20009","10698","S","10.83","Time"
"1992","20009","10773","G","10.82","Time"
"1992","20009","13057","B","10.84","Time"
"1992","20010","10747","S","13.24","Time"
"1992","20010","12453","G","13.12","Time"
"1992","20010","12991","B","13.26","Time"
"1992","20012","10490","G","03:40.1","Time"
"1992","20012","10902","S","03:40.6","Time"
"1992","20012","13641","B","03:40.7","Time"
"1992","20013","10409","G","03:55.3","Time"
"1992","20013","13076","B","03:57.1","Time"
"1992","20013","13195","S","03:56.9","Time"
"1992","20015","10243","B","20.38","Time"
"1992","20015","11073","S","20.13","Time"
"1992","20015","12369","G","20.01","Time"
"1992","20016","10698","S","22.02","Time"
"1992","20016","12849","B","22.09","Time"
"1992","20016","13837","G","21.81","Time"
"1992","20017","10730","B","1:23:11","Time"
"1992","20017","12097","S","1:22:25","Time"
"1992","20017","13009","G","1:21:45","Time"
"1992","20020","10335","G","08:08.8","Time"
"1992","20020","12650","B","08:10.7","Time"
"1992","20020","13307","S","08:09.6","Time"
"1992","20021","10021","S","37.98","Time"
"1992","20021","10030","B","38","Time"
"1992","20021","10480","G","37.4","Time"
"1992","20021","10957","S","37.98","Time"
"1992","20021","10958","S","37.98","Time"
"1992","20021","11586","S","37.98","Time"
"1992","20021","11596","B","38","Time"
"1992","20021","11655","G","37.4","Time"
"1992","20021","11764","S","37.98","Time"
"1992","20021","12055","B","38","Time"
"1992","20021","12148","G","37.4","Time"
"1992","20021","12368","G","37.4","Time"
"1992","20021","12558","G","37.4","Time"
"1992","20021","13473","B","38","Time"
"1992","20022","10149","G","42.11","Time"
"1992","20022","10366","S","42.16","Time"
"1992","20022","11022","G","42.11","Time"
"1992","20022","11317","G","42.11","Time"
"1992","20022","11570","B","42.81","Time"
"1992","20022","11691","G","42.11","Time"
"1992","20022","12332","S","42.16","Time"
"1992","20022","12825","B","42.81","Time"
"1992","20022","12830","B","42.81","Time"
"1992","20022","13057","S","42.16","Time"
"1992","20022","13837","G","42.11","Time"
"1992","20022","13854","S","42.16","Time"
"1992","20022","13913","B","42.81","Time"
"1992","20023","10041","B","02:59.7","Time"
"1992","20023","10343","B","02:59.7","Time"
"1992","20023","11293","B","02:59.7","Time"
"1992","20023","11360","G","02:55.7","Time"
"1992","20023","11458","S","02:59.5","Time"
"1992","20023","11461","S","02:59.5","Time"
"1992","20023","11647","G","02:55.7","Time"
"1992","20023","11685","G","02:55.7","Time"
"1992","20023","12047","B","02:59.7","Time"
"1992","20023","12152","G","02:55.7","Time"
"1992","20023","12378","S","02:59.5","Time"
"1992","20023","13121","B","02:59.7","Time"
"1992","20023","13154","B","02:59.7","Time"
"1992","20023","13761","S","02:59.5","Time"
"1992","20023","13921","G","02:55.7","Time"
"1992","20023","14101","G","02:55.7","Time"
"1992","20024","10458","G","03:20.2","Time"
"1992","20024","10594","G","03:20.2","Time"
"1992","20024","10805","G","03:20.2","Time"
"1992","20024","10846","B","04:24.2","Time"
"1992","20024","11328","B","03:24.2","Time"
"1992","20024","11471","S","03:20.9","Time"
"1992","20024","11725","S","03:20.9","Time"
"1992","20024","12526","S","03:20.9","Time"
"1992","20024","12682","G","03:20.2","Time"
"1992","20024","12750","G","03:20.2","Time"
"1992","20024","13233","G","03:20.2","Time"
"1992","20024","13529","B","03:24.2","Time"
"1992","20024","13603","S","03:20.9","Time"
"1992","20024","13619","B","03:24.2","Time"
"1992","20024","13837","S","03:20.9","Time"
"1992","20024","14249","S","03:20.9","Time"
"1992","20025","11875","B","44.24","Time"
"1992","20025","12152","S","44.21","Time"
"1992","20025","14101","G","43.5","Time"
"1992","20026","10458","S","49.05","Time"
"1992","20026","12936","G","48.83","Time"
"1992","20026","13136","B","49.64","Time"
"1992","20027","10041","B","47.82","Time"
"1992","20027","11263","S","47.66","Time"
"1992","20027","14251","G","46.78","Time"
"1992","20028","10978","S","53.69","Time"
"1992","20028","11327","G","53.23","Time"
"1992","20028","14002","B","54.31","Time"
"1992","20029","10253","G","13:12.5","Time"
"1992","20029","10258","B","13:13.0","Time"
"1992","20029","10340","S","13:12.7","Time"
"1992","20031","12490","S","3:52:09","Time"
"1992","20031","12952","G","3:50:13","Time"
"1992","20031","14112","B","3:53:45","Time"
"1992","20032","11270","B","01:44.0","Time"
"1992","20032","11859","S","01:43.7","Time"
"1992","20032","13727","G","01:43.7","Time"
"1992","20033","12750","S","01:56.0","Time"
"1992","20033","13087","B","01:56.8","Time"
"1992","20033","13947","G","01:55.5","Time"
"1992","20035","11680","B","8,309","Score"
"1992","20035","12929","S","8,412","Score"
"1992","20035","14314","G","8,611","Score"
"1992","20036","12621","B","64.12","Meter"
"1992","20036","13372","S","64.94","Meter"
"1992","20036","13889","G","65.12","Meter"
"1992","20037","10672","B","66.24","Meter"
"1992","20037","11803","S","67.78","Meter"
"1992","20037","12370","G","70.06","Meter"
"1992","20038","10011","G","82.54","Meter"
"1992","20038","10153","S","81.96","Meter"
"1992","20038","12722","B","81.38","Meter"
"1992","20040","10298","S","6,845","Score"
"1992","20040","10431","B","6,649","Score"
"1992","20040","11709","G","7,044","Score"
"1992","20041","10655","B","2.34","Meter"
"1992","20041","11048","B","2.34","Meter"
"1992","20041","12892","B","2.34","Meter"
"1992","20041","13490","S","2.34","Meter"
"1992","20041","13562","G","2.34","Meter"
"1992","20042","10152","S","2","Meter"
"1992","20042","11436","G","2.02","Meter"
"1992","20042","13084","B","1.97","Meter"
"1992","20043","10180","B","83.38","Meter"
"1992","20043","13112","S","86.6","Meter"
"1992","20043","14277","G","89.66","Meter"
"1992","20044","11047","B","66.86","Meter"
"1992","20044","13133","G","68.34","Meter"
"1992","20044","13435","S","68.26","Meter"
"1992","20045","11279","B","8.34","Meter"
"1992","20045","12148","G","8.67","Meter"
"1992","20045","12896","S","8.64","Meter"
"1992","20046","10854","G","7.14","Meter"
"1992","20046","11709","B","7.07","Meter"
"1992","20046","11987","S","7.12","Meter"
"1992","20047","11079","B","2:14:00","Time"
"1992","20047","11556","G","2:13:23","Time"
"1992","20047","12601","S","2:13:45","Time"
"1992","20048","10129","S","2:32:49","Time"
"1992","20048","12575","B","2:33:59","Time"
"1992","20048","14228","G","2:32:41","Time"
"1992","20049","11136","B","5.75","Meter"
"1992","20049","13736","G","5.8","Meter"
"1992","20049","13853","S","5.8","Meter"
"1992","20051","10818","S","20.96","Meter"
"1992","20051","12292","B","20.94","Meter"
"1992","20051","13630","G","21.7","Meter"
"1992","20052","11539","S","20.47","Meter"
"1992","20052","11995","G","21.06","Meter"
"1992","20052","12689","B","19.78","Meter"
"1992","20053","10649","G","18.17","Meter"
"1992","20053","13250","B","17.36","Meter"
"1992","20053","13480","S","17.6","Meter"
"1992","20084","11399","B","01:04.8","Time"
"1992","20084","11773","S","01:04.3","Time"
"1992","20084","12596","G","01:03.3","Time"
"1992","20088","10097","B","04:31.0","Time"
"1992","20088","10357","G","04:27.4","Time"
"1992","20088","12129","S","04:30.1","Time"
"1992","20089","13224","G","03:41.8","Time"
"1992","20089","13885","B","03:52.4","Time"
"1992","20089","14100","S","03:43.4","Time"
"1992","20099","11019","G","","Time"
"1992","20099","11388","B","","Time"
"1992","20099","12690","S","","Time"
"1992","20100","11385","B","","Time"
"1992","20100","12699","S","","Time"
"1992","20100","13287","G","","Time"
"1992","20101","10038","S","04:10.2","Time"
"1992","20101","11089","B","04:15.9","Time"
"1992","20101","11100","G","04:08.8","Time"
"1992","20101","11204","G","04:08.8","Time"
"1992","20101","12129","G","04:08.8","Time"
"1992","20101","12307","B","04:15.9","Time"
"1992","20101","12445","S","04:10.2","Time"
"1992","20101","12724","B","04:15.9","Time"
"1992","20101","12764","S","04:10.2","Time"
"1992","20101","12779","S","04:10.2","Time"
"1992","20101","12965","B","04:15.9","Time"
"1992","20101","13305","B","04:15.9","Time"
