"1988","20084","16203","30060","FRG","B","09/20/1988"
"1988","20084","16631","30060","AUS","S","09/20/1988"
"1988","20088","10799","30060","GDR","B","09/22/1988"
"1988","20088","14183","30060","AUS","S","09/22/1988"
"1988","20088","16608","30060","URS","G","09/22/1988"
"1988","20095","15972","30060","DEN","G","09/24/1988"
"1988","20095","15978","30060","URS","B","09/24/1988"
"1988","20095","16394","30060","NED","S","09/24/1988"
"1988","20097","16017","30060","FRG","S","09/27/1988"
"1988","20097","16040","30060","FRG","B","09/27/1988"
"1988","20097","16250","30060","GDR","G","09/27/1988"
"1988","20098","11898","30060","NED","G","09/26/1998"
"1988","20098","16350","30060","FRG","S","09/26/1998"
"1988","20098","16689","30060","URS","B","09/26/1998"
"1988","20099","12691","30060","AUS","B","09/24/1988"
"1988","20099","16044","30060","GDR","G","09/24/1988"
"1988","20099","16178","30060","URS","S","09/24/1988"
"1988","20100","16249","30060","GDR","S","09/24/1988"
"1988","20100","16376","30060","USA","B","09/24/1988"
"1988","20100","16464","30060","URS","G","09/24/1988"
"1988","20101","10909","30060","URS","G","09/24/1988"
"1988","20101","12445","30060","AUS","B","09/24/1988"
"1988","20101","14183","30060","AUS","B","09/24/1988"
"1988","20101","15785","30060","GDR","S","09/24/1988"
"1988","20101","15924","30060","AUS","B","09/24/1988"
"1988","20101","16041","30060","GDR","S","09/24/1988"
"1988","20101","16110","30060","URS","G","09/24/1988"
"1988","20101","16279","30060","AUS","B","09/24/1988"
"1988","20101","16293","30060","GDR","S","09/24/1988"
"1988","20101","16343","30060","URS","G","09/24/1988"
"1988","20101","16608","30060","URS","G","09/24/1988"
"1988","20101","16667","30060","GDR","S","09/24/1988"
"1988","20103","14206","30057","CHN","S","09/26/1988"
"1988","20103","16247","30057","USA","G","09/26/1988"
"1988","20103","16297","30057","MEX","B","09/26/1988"
"1988","20104","16311","30057","USA","S","09/18/1988"
"1988","20104","16661","30057","USA","B","09/18/1988"
"1988","20104","16673","30057","CHN","G","09/18/1988"
"1988","20105","13714","30057","CHN","S","09/20/1988"
"1988","20105","16222","30057","CHN","B","09/20/1988"
"1988","20105","16247","30057","USA","G","09/20/1988"
"1988","20106","11128","30057","CHN","G","09/25/1988"
"1988","20106","16221","30057","CHN","S","09/25/1988"
"1988","20106","16277","30057","USA","B","09/25/1988"
"1988","20111","13900","30067","FRG","G","09/27/1988"
"1988","20111","16369","30067","FRA","S","09/27/1988"
"1988","20111","16555","30067","SUI","B","09/27/1988"
"1988","20114","15779","30067","USA","S","10/02/1988"
"1988","20114","15923","30067","FRA","G","10/02/1988"
"1988","20114","16066","30067","FRG","B","10/02/1988"
"1988","20115","13582","30067","GBR","S","09/22/1988"
"1988","20115","16215","30067","GBR","B","09/22/1988"
"1988","20115","16591","30067","NZL","G","09/22/1988"
"1988","20116","13777","30067","FRG","G","09/25/1988"
"1988","20116","13900","30067","FRG","G","09/25/1988"
"1988","20116","16052","30067","SUI","S","09/25/1988"
"1988","20116","16070","30067","CAN","B","09/25/1988"
"1988","20116","16147","30067","FRG","G","09/25/1988"
"1988","20116","16231","30067","FRG","G","09/25/1988"
